lat,lon,elevation_m,i,j,x_m,y_m
43.637425,78.487561,596.0,8,21,-4000.0,-750.0
43.637425,78.490664,595.0,9,21,-3750.0,-750.0
43.637425,78.493768,592.0,10,21,-3500.0,-750.0
43.637425,78.496871,590.0,11,21,-3250.0,-750.0
43.637425,78.499975,588.0,12,21,-3000.0,-750.0
43.637425,78.503078,585.0,13,21,-2750.0,-750.0
43.637425,78.506182,582.0,14,21,-2500.0,-750.0
43.637425,78.509285,579.0,15,21,-2250.0,-750.0
43.637425,78.512388,577.0,16,21,-2000.0,-750.0
43.637425,78.515492,575.0,17,21,-1750.0,-750.0
43.637425,78.518595,573.0,18,21,-1500.0,-750.0
43.637425,78.521699,569.0,19,21,-1250.0,-750.0
43.637425,78.524802,568.0,20,21,-1000.0,-750.0
43.637425,78.527906,567.0,21,21,-750.0,-750.0
43.637425,78.531009,564.0,22,21,-500.0,-750.0
43.637425,78.534113,562.0,23,21,-250.0,-750.0
43.637425,78.537216,560.0,24,21,0.0,-750.0
43.637425,78.540319,558.0,25,21,250.0,-750.0
43.637425,78.543423,558.0,26,21,500.0,-750.0
43.637425,78.546526,559.0,27,21,750.0,-750.0
43.637425,78.54963,561.0,28,21,1000.0,-750.0
43.637425,78.552733,563.0,29,21,1250.0,-750.0
43.637425,78.555837,566.0,30,21,1500.0,-750.0
43.637425,78.55894,567.0,31,21,1750.0,-750.0
43.637425,78.562044,569.0,32,21,2000.0,-750.0
43.637425,78.565147,571.0,33,21,2250.0,-750.0
43.637425,78.56825,573.0,34,21,2500.0,-750.0
43.637425,78.571354,576.0,35,21,2750.0,-750.0
43.637425,78.574457,578.0,36,21,3000.0,-750.0
43.637425,78.577561,582.0,37,21,3250.0,-750.0
43.637425,78.580664,584.0,38,21,3500.0,-750.0
43.637425,78.583768,588.0,39,21,3750.0,-750.0
43.637425,78.586871,590.0,40,21,4000.0,-750.0
43.637425,78.589975,591.0,41,21,4250.0,-750.0
43.637425,78.593078,594.0,42,21,4500.0,-750.0
43.637425,78.596181,596.0,43,21,4750.0,-750.0
43.637425,78.599285,598.0,44,21,5000.0,-750.0
43.637425,78.602388,599.0,45,21,5250.0,-750.0
43.637425,78.605492,600.0,46,21,5500.0,-750.0
43.637425,78.608595,600.0,47,21,5750.0,-750.0
43.637425,78.611699,599.0,48,21,6000.0,-750.0
43.639675,78.462733,605.0,0,22,-6000.0,-500.0
43.639675,78.465837,604.0,1,22,-5750.0,-500.0
43.639675,78.46894,603.0,2,22,-5500.0,-500.0
43.639675,78.472044,601.0,3,22,-5250.0,-500.0
43.639675,78.475147,601.0,4,22,-5000.0,-500.0
43.639675,78.478251,600.0,5,22,-4750.0,-500.0
43.639675,78.481354,599.0,6,22,-4500.0,-500.0
43.639675,78.484457,596.0,7,22,-4250.0,-500.0
43.639675,78.487561,594.0,8,22,-4000.0,-500.0
43.639675,78.490664,592.0,9,22,-3750.0,-500.0
43.639675,78.493768,590.0,10,22,-3500.0,-500.0
43.639675,78.496871,587.0,11,22,-3250.0,-500.0
43.639675,78.499975,585.0,12,22,-3000.0,-500.0
43.639675,78.503078,583.0,13,22,-2750.0,-500.0
43.639675,78.506182,580.0,14,22,-2500.0,-500.0
43.639675,78.509285,577.0,15,22,-2250.0,-500.0
43.639675,78.512388,575.0,16,22,-2000.0,-500.0
43.639675,78.515492,573.0,17,22,-1750.0,-500.0
43.639675,78.518595,571.0,18,22,-1500.0,-500.0
43.639675,78.521699,568.0,19,22,-1250.0,-500.0
43.639675,78.524802,566.0,20,22,-1000.0,-500.0
43.639675,78.527906,564.0,21,22,-750.0,-500.0
43.639675,78.531009,562.0,22,22,-500.0,-500.0
43.639675,78.534113,561.0,23,22,-250.0,-500.0
43.639675,78.537216,558.0,24,22,0.0,-500.0
43.639675,78.540319,556.0,25,22,250.0,-500.0
43.639675,78.543423,556.0,26,22,500.0,-500.0
43.639675,78.546526,557.0,27,22,750.0,-500.0
43.639675,78.54963,559.0,28,22,1000.0,-500.0
43.639675,78.552733,561.0,29,22,1250.0,-500.0
43.639675,78.555837,563.0,30,22,1500.0,-500.0
43.639675,78.55894,565.0,31,22,1750.0,-500.0
43.639675,78.562044,567.0,32,22,2000.0,-500.0
43.639675,78.565147,569.0,33,22,2250.0,-500.0
43.639675,78.56825,571.0,34,22,2500.0,-500.0
43.639675,78.571354,573.0,35,22,2750.0,-500.0
43.639675,78.574457,576.0,36,22,3000.0,-500.0
43.639675,78.577561,579.0,37,22,3250.0,-500.0
43.639675,78.580664,581.0,38,22,3500.0,-500.0
43.639675,78.583768,584.0,39,22,3750.0,-500.0
43.639675,78.586871,586.0,40,22,4000.0,-500.0
43.639675,78.589975,588.0,41,22,4250.0,-500.0
43.639675,78.593078,590.0,42,22,4500.0,-500.0
43.639675,78.596181,592.0,43,22,4750.0,-500.0
43.639675,78.599285,593.0,44,22,5000.0,-500.0
43.639675,78.602388,594.0,45,22,5250.0,-500.0
43.639675,78.605492,595.0,46,22,5500.0,-500.0
43.639675,78.608595,595.0,47,22,5750.0,-500.0
43.639675,78.611699,595.0,48,22,6000.0,-500.0
43.641924,78.462733,602.0,0,23,-6000.0,-250.0
43.641924,78.465837,601.0,1,23,-5750.0,-250.0
43.641924,78.46894,600.0,2,23,-5500.0,-250.0
43.641924,78.472044,599.0,3,23,-5250.0,-250.0
43.641924,78.475147,597.0,4,23,-5000.0,-250.0
43.641924,78.478251,596.0,5,23,-4750.0,-250.0
43.641924,78.481354,596.0,6,23,-4500.0,-250.0
43.641924,78.484457,594.0,7,23,-4250.0,-250.0
43.641924,78.487561,592.0,8,23,-4000.0,-250.0
43.641924,78.490664,590.0,9,23,-3750.0,-250.0
43.641924,78.493768,587.0,10,23,-3500.0,-250.0
43.641924,78.496871,585.0,11,23,-3250.0,-250.0
43.641924,78.499975,583.0,12,23,-3000.0,-250.0
43.641924,78.503078,580.0,13,23,-2750.0,-250.0
43.641924,78.506182,577.0,14,23,-2500.0,-250.0
43.641924,78.509285,575.0,15,23,-2250.0,-250.0
43.641924,78.512388,573.0,16,23,-2000.0,-250.0
43.641924,78.515492,571.0,17,23,-1750.0,-250.0
43.641924,78.518595,569.0,18,23,-1500.0,-250.0
43.641924,78.521699,566.0,19,23,-1250.0,-250.0
43.641924,78.524802,564.0,20,23,-1000.0,-250.0
43.641924,78.527906,562.0,21,23,-750.0,-250.0
43.641924,78.531009,560.0,22,23,-500.0,-250.0
43.641924,78.534113,558.0,23,23,-250.0,-250.0
43.641924,78.537216,556.0,24,23,0.0,-250.0
43.641924,78.540319,555.0,25,23,250.0,-250.0
43.641924,78.543423,554.0,26,23,500.0,-250.0
43.641924,78.546526,555.0,27,23,750.0,-250.0
43.641924,78.54963,557.0,28,23,1000.0,-250.0
43.641924,78.552733,559.0,29,23,1250.0,-250.0
43.641924,78.555837,561.0,30,23,1500.0,-250.0
43.641924,78.55894,563.0,31,23,1750.0,-250.0
43.641924,78.562044,564.0,32,23,2000.0,-250.0
43.641924,78.565147,567.0,33,23,2250.0,-250.0
43.641924,78.56825,568.0,34,23,2500.0,-250.0
43.641924,78.571354,571.0,35,23,2750.0,-250.0
43.641924,78.574457,574.0,36,23,3000.0,-250.0
43.641924,78.577561,576.0,37,23,3250.0,-250.0
43.641924,78.580664,578.0,38,23,3500.0,-250.0
43.641924,78.583768,580.0,39,23,3750.0,-250.0
43.641924,78.586871,583.0,40,23,4000.0,-250.0
43.641924,78.589975,585.0,41,23,4250.0,-250.0
43.641924,78.593078,586.0,42,23,4500.0,-250.0
43.641924,78.596181,588.0,43,23,4750.0,-250.0
43.641924,78.599285,589.0,44,23,5000.0,-250.0
43.641924,78.602388,590.0,45,23,5250.0,-250.0
43.641924,78.605492,591.0,46,23,5500.0,-250.0
43.641924,78.608595,591.0,47,23,5750.0,-250.0
43.641924,78.611699,591.0,48,23,6000.0,-250.0
43.644174,78.462733,598.0,0,24,-6000.0,0.0
43.644174,78.465837,597.0,1,24,-5750.0,0.0
43.644174,78.46894,596.0,2,24,-5500.0,0.0
43.644174,78.472044,595.0,3,24,-5250.0,0.0
43.644174,78.475147,594.0,4,24,-5000.0,0.0
43.644174,78.478251,593.0,5,24,-4750.0,0.0
43.644174,78.481354,592.0,6,24,-4500.0,0.0
43.644174,78.484457,591.0,7,24,-4250.0,0.0
43.644174,78.487561,589.0,8,24,-4000.0,0.0
43.644174,78.490664,587.0,9,24,-3750.0,0.0
43.644174,78.493768,585.0,10,24,-3500.0,0.0
43.644174,78.496871,583.0,11,24,-3250.0,0.0
43.644174,78.499975,581.0,12,24,-3000.0,0.0
43.644174,78.503078,578.0,13,24,-2750.0,0.0
43.644174,78.506182,576.0,14,24,-2500.0,0.0
43.644174,78.509285,573.0,15,24,-2250.0,0.0
43.644174,78.512388,571.0,16,24,-2000.0,0.0
43.644174,78.515492,568.0,17,24,-1750.0,0.0
43.644174,78.518595,566.0,18,24,-1500.0,0.0
43.644174,78.521699,564.0,19,24,-1250.0,0.0
43.644174,78.524802,562.0,20,24,-1000.0,0.0
43.644174,78.527906,561.0,21,24,-750.0,0.0
43.644174,78.531009,559.0,22,24,-500.0,0.0
43.644174,78.534113,557.0,23,24,-250.0,0.0
43.644174,78.537216,555.0,24,24,0.0,0.0
43.644174,78.540319,553.0,25,24,250.0,0.0
43.644174,78.543423,553.0,26,24,500.0,0.0
43.644174,78.546526,554.0,27,24,750.0,0.0
43.644174,78.54963,555.0,28,24,1000.0,0.0
43.644174,78.552733,557.0,29,24,1250.0,0.0
43.644174,78.555837,559.0,30,24,1500.0,0.0
43.644174,78.55894,560.0,31,24,1750.0,0.0
43.644174,78.562044,562.0,32,24,2000.0,0.0
43.644174,78.565147,564.0,33,24,2250.0,0.0
43.644174,78.56825,566.0,34,24,2500.0,0.0
43.644174,78.571354,568.0,35,24,2750.0,0.0
43.644174,78.574457,571.0,36,24,3000.0,0.0
43.644174,78.577561,573.0,37,24,3250.0,0.0
43.644174,78.580664,575.0,38,24,3500.0,0.0
43.644174,78.583768,577.0,39,24,3750.0,0.0
43.644174,78.586871,580.0,40,24,4000.0,0.0
43.644174,78.589975,581.0,41,24,4250.0,0.0
43.644174,78.593078,583.0,42,24,4500.0,0.0
43.644174,78.596181,584.0,43,24,4750.0,0.0
43.644174,78.599285,585.0,44,24,5000.0,0.0
43.644174,78.602388,586.0,45,24,5250.0,0.0
43.644174,78.605492,586.0,46,24,5500.0,0.0
43.644174,78.608595,586.0,47,24,5750.0,0.0
43.644174,78.611699,586.0,48,24,6000.0,0.0
43.646424,78.462733,596.0,0,25,-6000.0,250.0
43.646424,78.465837,595.0,1,25,-5750.0,250.0
43.646424,78.46894,594.0,2,25,-5500.0,250.0
43.646424,78.472044,593.0,3,25,-5250.0,250.0
43.646424,78.475147,592.0,4,25,-5000.0,250.0
43.646424,78.478251,591.0,5,25,-4750.0,250.0
43.646424,78.481354,590.0,6,25,-4500.0,250.0
43.646424,78.484457,589.0,7,25,-4250.0,250.0
43.646424,78.487561,587.0,8,25,-4000.0,250.0
43.646424,78.490664,586.0,9,25,-3750.0,250.0
43.646424,78.493768,583.0,10,25,-3500.0,250.0
43.646424,78.496871,581.0,11,25,-3250.0,250.0
43.646424,78.499975,579.0,12,25,-3000.0,250.0
43.646424,78.503078,577.0,13,25,-2750.0,250.0
43.646424,78.506182,574.0,14,25,-2500.0,250.0
43.646424,78.509285,571.0,15,25,-2250.0,250.0
43.646424,78.512388,569.0,16,25,-2000.0,250.0
43.646424,78.515492,567.0,17,25,-1750.0,250.0
43.646424,78.518595,564.0,18,25,-1500.0,250.0
43.646424,78.521699,562.0,19,25,-1250.0,250.0
43.646424,78.524802,561.0,20,25,-1000.0,250.0
43.646424,78.527906,559.0,21,25,-750.0,250.0
43.646424,78.531009,557.0,22,25,-500.0,250.0
43.646424,78.534113,556.0,23,25,-250.0,250.0
43.646424,78.537216,554.0,24,25,0.0,250.0
43.646424,78.540319,553.0,25,25,250.0,250.0
43.646424,78.543423,554.0,26,25,500.0,250.0
43.646424,78.546526,554.0,27,25,750.0,250.0
43.646424,78.54963,554.0,28,25,1000.0,250.0
43.646424,78.552733,556.0,29,25,1250.0,250.0
43.646424,78.555837,558.0,30,25,1500.0,250.0
43.646424,78.55894,559.0,31,25,1750.0,250.0
43.646424,78.562044,561.0,32,25,2000.0,250.0
43.646424,78.565147,563.0,33,25,2250.0,250.0
43.646424,78.56825,564.0,34,25,2500.0,250.0
43.646424,78.571354,566.0,35,25,2750.0,250.0
43.646424,78.574457,569.0,36,25,3000.0,250.0
43.646424,78.577561,571.0,37,25,3250.0,250.0
43.646424,78.580664,573.0,38,25,3500.0,250.0
43.646424,78.583768,575.0,39,25,3750.0,250.0
43.646424,78.586871,577.0,40,25,4000.0,250.0
43.646424,78.589975,578.0,41,25,4250.0,250.0
43.646424,78.593078,580.0,42,25,4500.0,250.0
43.646424,78.596181,581.0,43,25,4750.0,250.0
43.646424,78.599285,582.0,44,25,5000.0,250.0
43.646424,78.602388,583.0,45,25,5250.0,250.0
43.646424,78.605492,583.0,46,25,5500.0,250.0
43.646424,78.608595,584.0,47,25,5750.0,250.0
43.646424,78.611699,584.0,48,25,6000.0,250.0
43.648673,78.462733,593.0,0,26,-6000.0,500.0
43.648673,78.465837,592.0,1,26,-5750.0,500.0
43.648673,78.46894,591.0,2,26,-5500.0,500.0
43.648673,78.472044,590.0,3,26,-5250.0,500.0
43.648673,78.475147,588.0,4,26,-5000.0,500.0
43.648673,78.478251,588.0,5,26,-4750.0,500.0
43.648673,78.481354,586.0,6,26,-4500.0,500.0
43.648673,78.484457,586.0,7,26,-4250.0,500.0
43.648673,78.487561,584.0,8,26,-4000.0,500.0
43.648673,78.490664,583.0,9,26,-3750.0,500.0
43.648673,78.493768,580.0,10,26,-3500.0,500.0
43.648673,78.496871,578.0,11,26,-3250.0,500.0
43.648673,78.499975,576.0,12,26,-3000.0,500.0
43.648673,78.503078,574.0,13,26,-2750.0,500.0
43.648673,78.506182,572.0,14,26,-2500.0,500.0
43.648673,78.509285,569.0,15,26,-2250.0,500.0
43.648673,78.512388,567.0,16,26,-2000.0,500.0
43.648673,78.515492,566.0,17,26,-1750.0,500.0
43.648673,78.518595,563.0,18,26,-1500.0,500.0
43.648673,78.521699,559.0,19,26,-1250.0,500.0
43.648673,78.524802,558.0,20,26,-1000.0,500.0
43.648673,78.527906,557.0,21,26,-750.0,500.0
43.648673,78.531009,555.0,22,26,-500.0,500.0
43.648673,78.534113,554.0,23,26,-250.0,500.0
43.648673,78.537216,553.0,24,26,0.0,500.0
43.648673,78.540319,553.0,25,26,250.0,500.0
43.648673,78.543423,554.0,26,26,500.0,500.0
43.648673,78.546526,553.0,27,26,750.0,500.0
43.648673,78.54963,554.0,28,26,1000.0,500.0
43.648673,78.552733,555.0,29,26,1250.0,500.0
43.648673,78.555837,556.0,30,26,1500.0,500.0
43.648673,78.55894,557.0,31,26,1750.0,500.0
43.648673,78.562044,559.0,32,26,2000.0,500.0
43.648673,78.565147,561.0,33,26,2250.0,500.0
43.648673,78.56825,562.0,34,26,2500.0,500.0
43.648673,78.571354,564.0,35,26,2750.0,500.0
43.648673,78.574457,566.0,36,26,3000.0,500.0
43.648673,78.577561,568.0,37,26,3250.0,500.0
43.648673,78.580664,570.0,38,26,3500.0,500.0
43.648673,78.583768,572.0,39,26,3750.0,500.0
43.648673,78.586871,574.0,40,26,4000.0,500.0
43.648673,78.589975,575.0,41,26,4250.0,500.0
43.648673,78.593078,576.0,42,26,4500.0,500.0
43.648673,78.596181,577.0,43,26,4750.0,500.0
43.648673,78.599285,578.0,44,26,5000.0,500.0
43.648673,78.602388,579.0,45,26,5250.0,500.0
43.648673,78.605492,579.0,46,26,5500.0,500.0
43.648673,78.608595,579.0,47,26,5750.0,500.0
43.648673,78.611699,580.0,48,26,6000.0,500.0
43.650923,78.462733,590.0,0,27,-6000.0,750.0
43.650923,78.465837,589.0,1,27,-5750.0,750.0
43.650923,78.46894,588.0,2,27,-5500.0,750.0
43.650923,78.472044,587.0,3,27,-5250.0,750.0
43.650923,78.475147,586.0,4,27,-5000.0,750.0
43.650923,78.478251,584.0,5,27,-4750.0,750.0
43.650923,78.481354,584.0,6,27,-4500.0,750.0
43.650923,78.484457,583.0,7,27,-4250.0,750.0
43.650923,78.487561,581.0,8,27,-4000.0,750.0
43.650923,78.490664,579.0,9,27,-3750.0,750.0
43.650923,78.493768,578.0,10,27,-3500.0,750.0
43.650923,78.496871,575.0,11,27,-3250.0,750.0
43.650923,78.499975,573.0,12,27,-3000.0,750.0
43.650923,78.503078,571.0,13,27,-2750.0,750.0
43.650923,78.506182,569.0,14,27,-2500.0,750.0
43.650923,78.509285,566.0,15,27,-2250.0,750.0
43.650923,78.512388,565.0,16,27,-2000.0,750.0
43.650923,78.515492,565.0,17,27,-1750.0,750.0
43.650923,78.518595,561.0,18,27,-1500.0,750.0
43.650923,78.521699,558.0,19,27,-1250.0,750.0
43.650923,78.524802,556.0,20,27,-1000.0,750.0
43.650923,78.527906,554.0,21,27,-750.0,750.0
43.650923,78.531009,553.0,22,27,-500.0,750.0
43.650923,78.534113,553.0,23,27,-250.0,750.0
43.650923,78.537216,552.0,24,27,0.0,750.0
43.650923,78.540319,552.0,25,27,250.0,750.0
43.650923,78.543423,554.0,26,27,500.0,750.0
43.650923,78.546526,552.0,27,27,750.0,750.0
43.650923,78.54963,553.0,28,27,1000.0,750.0
43.650923,78.552733,554.0,29,27,1250.0,750.0
43.650923,78.555837,555.0,30,27,1500.0,750.0
43.650923,78.55894,555.0,31,27,1750.0,750.0
43.650923,78.562044,557.0,32,27,2000.0,750.0
43.650923,78.565147,558.0,33,27,2250.0,750.0
43.650923,78.56825,560.0,34,27,2500.0,750.0
43.650923,78.571354,561.0,35,27,2750.0,750.0
43.650923,78.574457,563.0,36,27,3000.0,750.0
43.650923,78.577561,565.0,37,27,3250.0,750.0
43.650923,78.580664,567.0,38,27,3500.0,750.0
43.650923,78.583768,568.0,39,27,3750.0,750.0
43.650923,78.586871,570.0,40,27,4000.0,750.0
43.650923,78.589975,571.0,41,27,4250.0,750.0
43.650923,78.593078,572.0,42,27,4500.0,750.0
43.650923,78.596181,573.0,43,27,4750.0,750.0
43.650923,78.599285,574.0,44,27,5000.0,750.0
43.650923,78.602388,575.0,45,27,5250.0,750.0
43.650923,78.605492,575.0,46,27,5500.0,750.0
43.650923,78.608595,575.0,47,27,5750.0,750.0
43.650923,78.611699,576.0,48,27,6000.0,750.0
43.653172,78.462733,587.0,0,28,-6000.0,1000.0
43.653172,78.465837,586.0,1,28,-5750.0,1000.0
43.653172,78.46894,586.0,2,28,-5500.0,1000.0
43.653172,78.472044,584.0,3,28,-5250.0,1000.0
43.653172,78.475147,584.0,4,28,-5000.0,1000.0
43.653172,78.478251,583.0,5,28,-4750.0,1000.0
43.653172,78.481354,581.0,6,28,-4500.0,1000.0
43.653172,78.484457,580.0,7,28,-4250.0,1000.0
43.653172,78.487561,579.0,8,28,-4000.0,1000.0
43.653172,78.490664,578.0,9,28,-3750.0,1000.0
43.653172,78.493768,576.0,10,28,-3500.0,1000.0
43.653172,78.496871,573.0,11,28,-3250.0,1000.0
43.653172,78.499975,572.0,12,28,-3000.0,1000.0
43.653172,78.503078,569.0,13,28,-2750.0,1000.0
43.653172,78.506182,567.0,14,28,-2500.0,1000.0
43.653172,78.509285,567.0,15,28,-2250.0,1000.0
43.653172,78.512388,564.0,16,28,-2000.0,1000.0
43.653172,78.515492,561.0,17,28,-1750.0,1000.0
43.653172,78.518595,559.0,18,28,-1500.0,1000.0
43.653172,78.521699,557.0,19,28,-1250.0,1000.0
43.653172,78.524802,555.0,20,28,-1000.0,1000.0
43.653172,78.527906,553.0,21,28,-750.0,1000.0
43.653172,78.531009,552.0,22,28,-500.0,1000.0
43.653172,78.534113,551.0,23,28,-250.0,1000.0
43.653172,78.537216,552.0,24,28,0.0,1000.0
43.653172,78.540319,551.0,25,28,250.0,1000.0
43.653172,78.543423,552.0,26,28,500.0,1000.0
43.653172,78.546526,551.0,27,28,750.0,1000.0
43.653172,78.54963,552.0,28,28,1000.0,1000.0
43.653172,78.552733,553.0,29,28,1250.0,1000.0
43.653172,78.555837,553.0,30,28,1500.0,1000.0
43.653172,78.55894,555.0,31,28,1750.0,1000.0
43.653172,78.562044,556.0,32,28,2000.0,1000.0
43.653172,78.565147,557.0,33,28,2250.0,1000.0
43.653172,78.56825,558.0,34,28,2500.0,1000.0
43.653172,78.571354,560.0,35,28,2750.0,1000.0
43.653172,78.574457,562.0,36,28,3000.0,1000.0
43.653172,78.577561,563.0,37,28,3250.0,1000.0
43.653172,78.580664,564.0,38,28,3500.0,1000.0
43.653172,78.583768,566.0,39,28,3750.0,1000.0
43.653172,78.586871,568.0,40,28,4000.0,1000.0
43.653172,78.589975,569.0,41,28,4250.0,1000.0
43.653172,78.593078,570.0,42,28,4500.0,1000.0
43.653172,78.596181,571.0,43,28,4750.0,1000.0
43.653172,78.599285,572.0,44,28,5000.0,1000.0
43.653172,78.602388,572.0,45,28,5250.0,1000.0
43.653172,78.605492,573.0,46,28,5500.0,1000.0
43.653172,78.608595,573.0,47,28,5750.0,1000.0
43.653172,78.611699,573.0,48,28,6000.0,1000.0
43.655422,78.462733,584.0,0,29,-6000.0,1250.0
43.655422,78.465837,583.0,1,29,-5750.0,1250.0
43.655422,78.46894,582.0,2,29,-5500.0,1250.0
43.655422,78.472044,581.0,3,29,-5250.0,1250.0
43.655422,78.475147,581.0,4,29,-5000.0,1250.0
43.655422,78.478251,580.0,5,29,-4750.0,1250.0
43.655422,78.481354,578.0,6,29,-4500.0,1250.0
43.655422,78.484457,577.0,7,29,-4250.0,1250.0
43.655422,78.487561,575.0,8,29,-4000.0,1250.0
43.655422,78.490664,574.0,9,29,-3750.0,1250.0
43.655422,78.493768,573.0,10,29,-3500.0,1250.0
43.655422,78.496871,571.0,11,29,-3250.0,1250.0
43.655422,78.499975,568.0,12,29,-3000.0,1250.0
43.655422,78.503078,567.0,13,29,-2750.0,1250.0
43.655422,78.506182,565.0,14,29,-2500.0,1250.0
43.655422,78.509285,563.0,15,29,-2250.0,1250.0
43.655422,78.512388,562.0,16,29,-2000.0,1250.0
43.655422,78.515492,560.0,17,29,-1750.0,1250.0
43.655422,78.518595,556.0,18,29,-1500.0,1250.0
43.655422,78.521699,554.0,19,29,-1250.0,1250.0
43.655422,78.524802,553.0,20,29,-1000.0,1250.0
43.655422,78.527906,550.0,21,29,-750.0,1250.0
43.655422,78.531009,551.0,22,29,-500.0,1250.0
43.655422,78.534113,552.0,23,29,-250.0,1250.0
43.655422,78.537216,552.0,24,29,0.0,1250.0
43.655422,78.540319,551.0,25,29,250.0,1250.0
43.655422,78.543423,550.0,26,29,500.0,1250.0
43.655422,78.546526,550.0,27,29,750.0,1250.0
43.655422,78.54963,550.0,28,29,1000.0,1250.0
43.655422,78.552733,551.0,29,29,1250.0,1250.0
43.655422,78.555837,551.0,30,29,1500.0,1250.0
43.655422,78.55894,553.0,31,29,1750.0,1250.0
43.655422,78.562044,554.0,32,29,2000.0,1250.0
43.655422,78.565147,556.0,33,29,2250.0,1250.0
43.655422,78.56825,556.0,34,29,2500.0,1250.0
43.655422,78.571354,558.0,35,29,2750.0,1250.0
43.655422,78.574457,559.0,36,29,3000.0,1250.0
43.655422,78.577561,560.0,37,29,3250.0,1250.0
43.655422,78.580664,561.0,38,29,3500.0,1250.0
43.655422,78.583768,563.0,39,29,3750.0,1250.0
43.655422,78.586871,564.0,40,29,4000.0,1250.0
43.655422,78.589975,565.0,41,29,4250.0,1250.0
43.655422,78.593078,566.0,42,29,4500.0,1250.0
43.655422,78.596181,567.0,43,29,4750.0,1250.0
43.655422,78.599285,568.0,44,29,5000.0,1250.0
43.655422,78.602388,568.0,45,29,5250.0,1250.0
43.655422,78.605492,569.0,46,29,5500.0,1250.0
43.655422,78.608595,569.0,47,29,5750.0,1250.0
43.655422,78.611699,569.0,48,29,6000.0,1250.0
43.657671,78.462733,580.0,0,30,-6000.0,1500.0
43.657671,78.465837,579.0,1,30,-5750.0,1500.0
43.657671,78.46894,579.0,2,30,-5500.0,1500.0
43.657671,78.472044,578.0,3,30,-5250.0,1500.0
43.657671,78.475147,577.0,4,30,-5000.0,1500.0
43.657671,78.478251,576.0,5,30,-4750.0,1500.0
43.657671,78.481354,575.0,6,30,-4500.0,1500.0
43.657671,78.484457,574.0,7,30,-4250.0,1500.0
43.657671,78.487561,572.0,8,30,-4000.0,1500.0
43.657671,78.490664,571.0,9,30,-3750.0,1500.0
43.657671,78.493768,569.0,10,30,-3500.0,1500.0
43.657671,78.496871,568.0,11,30,-3250.0,1500.0
43.657671,78.499975,566.0,12,30,-3000.0,1500.0
43.657671,78.503078,564.0,13,30,-2750.0,1500.0
43.657671,78.506182,562.0,14,30,-2500.0,1500.0
43.657671,78.509285,560.0,15,30,-2250.0,1500.0
43.657671,78.512388,560.0,16,30,-2000.0,1500.0
43.657671,78.515492,557.0,17,30,-1750.0,1500.0
43.657671,78.518595,554.0,18,30,-1500.0,1500.0
43.657671,78.521699,552.0,19,30,-1250.0,1500.0
43.657671,78.524802,551.0,20,30,-1000.0,1500.0
43.657671,78.527906,551.0,21,30,-750.0,1500.0
43.657671,78.531009,552.0,22,30,-500.0,1500.0
43.657671,78.534113,550.0,23,30,-250.0,1500.0
43.657671,78.537216,550.0,24,30,0.0,1500.0
43.657671,78.540319,550.0,25,30,250.0,1500.0
43.657671,78.543423,549.0,26,30,500.0,1500.0
43.657671,78.546526,549.0,27,30,750.0,1500.0
43.657671,78.54963,549.0,28,30,1000.0,1500.0
43.657671,78.552733,550.0,29,30,1250.0,1500.0
43.657671,78.555837,551.0,30,30,1500.0,1500.0
43.657671,78.55894,551.0,31,30,1750.0,1500.0
43.657671,78.562044,552.0,32,30,2000.0,1500.0
43.657671,78.565147,553.0,33,30,2250.0,1500.0
43.657671,78.56825,554.0,34,30,2500.0,1500.0
43.657671,78.571354,555.0,35,30,2750.0,1500.0
43.657671,78.574457,556.0,36,30,3000.0,1500.0
43.657671,78.577561,558.0,37,30,3250.0,1500.0
43.657671,78.580664,558.0,38,30,3500.0,1500.0
43.657671,78.583768,560.0,39,30,3750.0,1500.0
43.657671,78.586871,561.0,40,30,4000.0,1500.0
43.657671,78.589975,562.0,41,30,4250.0,1500.0
43.657671,78.593078,563.0,42,30,4500.0,1500.0
43.657671,78.596181,563.0,43,30,4750.0,1500.0
43.657671,78.599285,564.0,44,30,5000.0,1500.0
43.657671,78.602388,564.0,45,30,5250.0,1500.0
43.657671,78.605492,565.0,46,30,5500.0,1500.0
43.657671,78.608595,565.0,47,30,5750.0,1500.0
43.657671,78.611699,565.0,48,30,6000.0,1500.0
43.659921,78.462733,577.0,0,31,-6000.0,1750.0
43.659921,78.465837,577.0,1,31,-5750.0,1750.0
43.659921,78.46894,576.0,2,31,-5500.0,1750.0
43.659921,78.472044,576.0,3,31,-5250.0,1750.0
43.659921,78.475147,575.0,4,31,-5000.0,1750.0
43.659921,78.478251,574.0,5,31,-4750.0,1750.0
43.659921,78.481354,573.0,6,31,-4500.0,1750.0
43.659921,78.484457,571.0,7,31,-4250.0,1750.0
43.659921,78.487561,570.0,8,31,-4000.0,1750.0
43.659921,78.490664,569.0,9,31,-3750.0,1750.0
43.659921,78.493768,567.0,10,31,-3500.0,1750.0
43.659921,78.496871,566.0,11,31,-3250.0,1750.0
43.659921,78.499975,564.0,12,31,-3000.0,1750.0
43.659921,78.503078,562.0,13,31,-2750.0,1750.0
43.659921,78.506182,560.0,14,31,-2500.0,1750.0
43.659921,78.509285,558.0,15,31,-2250.0,1750.0
43.659921,78.512388,557.0,16,31,-2000.0,1750.0
